fecha;provincia;siglas;grupo_edad;hombres;mujeres;tasa_hombres_x1000;tasa_mujeres_x1000;enfermos
2025-09-24;Palencia;PA;50-59;4832;6065;380.4125335;498.3975676;10897
2025-09-24;Salamanca;SA;50-59;8509;11308;342.3869306;446.8682079;19817
2025-09-24;Segovia;SE;50-59;4185;5243;358.0289161;453.9786995;9428
2025-09-24;Soria;SO;50-59;2393;3076;327.8531306;480.3998126;5469
2025-09-24;Zamora;ZA;50-59;4651;5968;361.3549841;478.857418;10619
2025-09-24;Palencia;PA;60-69;4654;5421;399.1081382;500.9240436;10075
2025-09-24;Salamanca;SA;60-69;7377;9097;367.765093;445.1893902;16474
2025-09-24;Segovia;SE;60-69;3293;3747;374.6302617;460.6023356;7040
2025-09-24;Soria;SO;60-69;2159;2433;397.3132131;495.6202893;4592
2025-09-24;Valladolid;VA;60-69;11021;14391;353.7587469;427.7434312;25412
2025-09-24;Soria;SO;70-79;1841;1999;457.277695;492.6071957;3840
2025-09-24;Zamora;ZA;70-79;3847;4377;436.5142403;442.5682508;8224
2025-09-24;Ávila;AV;>80;3226;4819;544.3806952;534.3164431;8045
2025-09-24;Palencia;PA;>80;2988;5095;598.6776197;562.5483052;8083
2025-09-24;Salamanca;SA;>80;6496;9860;522.5645564;493.9384831;16356
2025-09-24;Valladolid;VA;>80;7336;11935;535.0838804;512.5177137;19271
2025-09-10;Segovia;SE;0-9;2521;2404;424.9831423;427.9102884;4925
2025-09-10;Soria;SO;0-9;1496;1406;443.3906343;434.487021;2902
2025-09-10;Valladolid;VA;0-9;8984;8415;425.4392196;419.8892271;17399
2025-09-10;Ávila;AV;10-19;3093;2972;443.4408602;457.019837;6065
2025-09-10;Valladolid;VA;10-19;10531;10725;426.9439715;459.2754368;21256
2025-09-10;Castilla y León;CyL;10-19;45770;45858;447.3439867;471.41183;91628
2025-09-10;Segovia;SE;20-29;3384;3603;438.73979;500.6252605;6987
2025-09-10;Soria;SO;20-29;1952;2090;443.3340904;508.6395717;4042
2025-09-10;León;LE;30-39;9243;11991;378.6407767;488.5312691;21234
2025-09-10;Soria;SO;30-39;2118;2572;400.2267574;519.5959596;4690
2025-09-10;Salamanca;SA;40-49;8356;10959;366.8129939;465.4293723;19315
2025-09-10;Segovia;SE;40-49;4345;5371;381.9108728;466.273114;9716
2025-09-10;Soria;SO;40-49;2653;3152;391.9338159;507.1600965;5805
2025-09-10;Ávila;AV;50-59;4082;5426;342.6508856;468.24301;9508
2025-09-10;Palencia;PA;50-59;4826;6057;379.9401669;497.7401594;10883
2025-09-10;Salamanca;SA;50-59;8507;11298;342.3064542;446.473029;19805
2025-09-10;Burgos;BU;60-69;7790;9084;334.176998;418.7332903;16874
2025-09-10;Palencia;PA;60-69;4652;5419;398.9366264;500.7392349;10071
2025-09-10;Castilla y León;CyL;60-69;55480;67470;364.132789;451.4462741;122950
2025-09-10;Ávila;AV;70-79;3217;3788;454.121965;498.1588638;7005
2025-09-10;Burgos;BU;70-79;6029;6671;370.6732247;388.2551507;12700
2025-09-10;Palencia;PA;70-79;3609;3880;485.0154549;492.6984127;7489
2025-09-10;Ávila;AV;>80;3219;4812;543.19946;533.5403038;8031
2025-09-10;Burgos;BU;>80;5270;8722;478.1346398;469.0255969;13992
2025-09-10;Salamanca;SA;>80;6487;9843;521.8405599;493.086865;16330
2025-09-10;Burgos;BU;0-9;5618;5153;394.1349797;383.1226766;10771
2025-09-10;León;LE;0-9;6252;5915;433.2640333;440.7600596;12167
2025-09-10;Palencia;PA;0-9;2826;2611;504.2826552;499.9042696;5437
2025-09-10;Zamora;ZA;0-9;2213;2006;452.6488034;447.1689701;4219
2025-09-10;Castilla y León;CyL;0-9;37113;34651;428.5367881;425.5415827;71764
2025-09-10;Burgos;BU;10-19;7081;6866;437.7202201;448.6408782;13947
2025-09-10;Salamanca;SA;10-19;6346;6669;448.6390951;485.7246905;13015
2025-09-10;Segovia;SE;10-19;3121;3022;430.1267916;438.6066763;6143
2025-09-10;Soria;SO;10-19;1866;1863;471.0931583;502.8340081;3729
2025-09-10;Burgos;BU;20-29;7347;7712;458.7287712;514.5106411;15059
2025-09-10;Salamanca;SA;20-29;7437;8513;456.2576687;491.6262416;15950
2025-09-10;Valladolid;VA;20-29;10571;11843;440.1282372;503.9145605;22414
2025-09-10;Zamora;ZA;20-29;2862;3066;430.7645996;501.6361257;5928
2025-09-10;Ávila;AV;30-39;3270;4105;393.7387116;501.8950972;7375
2025-09-10;Palencia;PA;30-39;4089;4636;442.6761936;537.8190255;8725
2025-09-10;Palencia;PA;40-49;5066;6112;446.3829412;554.4267054;11178
2025-09-10;Zamora;ZA;40-49;4385;5942;398.1296532;547.8012354;10327
2025-09-10;Castilla y León;CyL;40-49;69681;87060;388.0242122;490.6419599;156741
2025-09-10;Soria;SO;50-59;2392;3076;327.7161255;480.3998126;5468
2025-09-10;León;LE;60-69;10796;13485;356.6685388;448.6027944;24281
2025-09-10;Valladolid;VA;60-69;11013;14374;353.501958;427.2381405;25387
2025-09-10;Soria;SO;70-79;1840;1994;457.0293095;491.3750616;3834
2025-09-10;Zamora;ZA;70-79;3847;4374;436.5142403;442.2649141;8221
2025-09-10;Castilla y León;CyL;70-79;45247;53176;414.5776067;433.6720547;98423
2025-09-10;Segovia;SE;>80;2438;3815;508.0225047;476.6962389;6253
2025-09-10;Valladolid;VA;>80;7319;11919;533.8439096;511.8306351;19238
2025-09-10;Castilla y León;CyL;>80;42189;66546;516.718107;490.7956456;108735
2025-09-10;Ávila;AV;0-9;2364;2158;406.5348237;404.1955422;4522
2025-09-10;Salamanca;SA;0-9;4839;4583;432.4783269;431.7475271;9422
2025-09-10;León;LE;10-19;7564;7585;443.3503312;466.3961139;15149
2025-09-10;Palencia;PA;10-19;3241;3170;515.9184973;535.5634398;6411
2025-09-10;Zamora;ZA;10-19;2927;2986;505.3522099;532.0741269;5913
2025-09-10;Ávila;AV;20-29;2966;3238;415.2898348;490.7547742;6204
2025-09-10;León;LE;20-29;7742;8593;419.8253891;498.3760585;16335
2025-09-10;Palencia;PA;20-29;3293;3431;479.6795339;524.8584978;6724
2025-09-10;Castilla y León;CyL;20-29;47554;52089;442.1900281;502.7798691;99643
2025-09-10;Burgos;BU;30-39;8687;9958;416.6626697;497.9746962;18645
2025-09-10;Salamanca;SA;30-39;6951;8685;383.2074536;466.8852812;15636
2025-09-10;Segovia;SE;30-39;3526;4107;396.5362123;467.0760832;7633
2025-09-10;Valladolid;VA;30-39;12304;15189;393.073925;486.0946651;27493
2025-09-10;Zamora;ZA;30-39;3403;4168;397.1755369;530.2124412;7571
2025-09-10;Castilla y León;CyL;30-39;53591;65411;396.9850735;492.5749657;119002
2025-09-10;Ávila;AV;40-49;4268;5373;390.5921113;501.6806723;9641
2025-09-10;Burgos;BU;40-49;11385;13364;399.5017194;494.1393973;24749
2025-09-10;León;LE;40-49;12017;15881;375.7191096;485.2716495;27898
2025-09-10;Valladolid;VA;40-49;17206;20906;383.3693545;477.2078797;38112
2025-09-10;Burgos;BU;50-59;9825;12217;351.9234902;457.3771106;22042
2025-09-10;León;LE;50-59;11609;15667;332.2552948;439.6026825;27276
2025-09-10;Segovia;SE;50-59;4186;5244;358.1144666;454.065287;9430
2025-09-10;Valladolid;VA;50-59;14530;18682;368.0624161;462.8037754;33212
2025-09-10;Zamora;ZA;50-59;4650;5971;361.27729;479.0981305;10621
2025-09-10;Castilla y León;CyL;50-59;64607;83638;351.7731037;459.0601227;148245
2025-09-10;Ávila;AV;60-69;3923;4534;388.7622634;501.8262313;8457
2025-09-10;Salamanca;SA;60-69;7368;9085;367.3164166;444.6021337;16453
2025-09-10;Segovia;SE;60-69;3291;3744;374.4027304;460.2335587;7035
2025-09-10;Soria;SO;60-69;2159;2429;397.3132131;494.8054594;4588
2025-09-10;Zamora;ZA;60-69;4488;5316;387.1301648;495.8955224;9804
2025-09-10;León;LE;70-79;8725;10730;417.7039448;433.0978809;19455
2025-09-10;Salamanca;SA;70-79;6041;7461;403.0826716;425.2978396;13502
2025-09-10;Segovia;SE;70-79;2451;2702;432.0465362;431.2849162;5153
2025-09-10;Valladolid;VA;70-79;9488;11576;395.9437466;422.0812368;21064
2025-09-10;León;LE;>80;8390;13274;485.1674088;448.7339847;21664
2025-09-10;Palencia;PA;>80;2982;5088;597.4754558;561.7754223;8070
2025-09-10;Soria;SO;>80;2015;3081;552.0547945;541.9525066;5096
2025-09-10;Zamora;ZA;>80;4069;5992;519.9335548;483.3037587;10061
2025-08-27;Burgos;BU;0-9;5616;5152;393.9946682;383.0483271;10768
2025-08-27;Salamanca;SA;0-9;4831;4575;431.763339;430.9938766;9406
2025-08-27;Segovia;SE;0-9;2518;2402;424.4774107;427.5542898;4920
2025-08-27;Valladolid;VA;0-9;8969;8396;424.7288914;418.9411706;17365
2025-08-27;Palencia;PA;10-19;3238;3169;515.4409424;535.3944923;6407
2025-08-27;Valladolid;VA;10-19;10527;10724;426.7818049;459.2326139;21251
2025-08-27;Castilla y León;CyL;10-19;45753;45848;447.1778332;471.3090318;91601
2025-08-27;Ávila;AV;20-29;2963;3237;414.8697844;490.6032131;6200
2025-08-27;Castilla y León;CyL;20-29;47530;52080;441.9668595;502.6929982;99610
2025-08-27;Ávila;AV;30-39;3268;4104;393.4978928;501.7728329;7372
2025-08-27;Palencia;PA;30-39;4089;4634;442.6761936;537.587007;8723
2025-08-27;Salamanca;SA;30-39;6948;8679;383.0420641;466.5627352;15627
2025-08-27;Soria;SO;30-39;2116;2573;399.8488284;519.7979798;4689
2025-08-27;Burgos;BU;40-49;11383;13360;399.4315391;493.9914957;24743
2025-08-27;León;LE;40-49;12009;15876;375.4689845;485.1188657;27885
2025-08-27;Palencia;PA;40-49;5060;6111;445.8542603;554.3359942;11171
2025-08-27;Segovia;SE;40-49;4342;5369;381.6471829;466.0994878;9711
2025-08-27;Zamora;ZA;40-49;4380;5937;397.6756855;547.3402784;10317
2025-08-27;Castilla y León;CyL;40-49;69642;87034;387.8070376;490.4954323;156676
2025-08-27;Ávila;AV;50-59;4082;5424;342.6508856;468.0704177;9506
2025-08-27;Burgos;BU;60-69;7793;9076;334.3056926;418.3645248;16869
2025-08-27;Salamanca;SA;60-69;7367;9074;367.2665636;444.0638152;16441
2025-08-27;Soria;SO;60-69;2161;2430;397.6812661;495.0091668;4591
2025-08-27;Castilla y León;CyL;60-69;55468;67403;364.0540292;450.9979726;122871
2025-08-27;León;LE;70-79;8712;10705;417.0815779;432.0887992;19417
2025-08-27;León;LE;>80;8371;13252;484.0686983;447.990264;21623
2025-08-27;Segovia;SE;>80;2436;3814;507.6057512;476.5712858;6250
2025-08-27;Palencia;PA;0-9;2823;2602;503.7473233;498.181122;5425
2025-08-27;Burgos;BU;10-19;7082;6866;437.7820362;448.6408782;13948
2025-08-27;Salamanca;SA;10-19;6343;6665;448.427006;485.4333576;13008
2025-08-27;Segovia;SE;10-19;3120;3022;429.9889746;438.6066763;6142
2025-08-27;Zamora;ZA;10-19;2924;2986;504.8342541;532.0741269;5910
2025-08-27;León;LE;20-29;7734;8587;419.3915731;498.028071;16321
2025-08-27;Salamanca;SA;20-29;7438;8514;456.3190184;491.6839917;15952
2025-08-27;Segovia;SE;20-29;3382;3602;438.4804875;500.4863137;6984
2025-08-27;Valladolid;VA;20-29;10568;11846;440.0033308;504.0422092;22414
2025-08-27;Zamora;ZA;20-29;2860;3069;430.4635762;502.1269634;5929
2025-08-27;León;LE;30-39;9237;11985;378.3949859;488.2868201;21222
2025-08-27;Valladolid;VA;30-39;12298;15182;392.8822439;485.8706436;27480
2025-08-27;Zamora;ZA;30-39;3403;4166;397.1755369;529.9580206;7569
2025-08-27;Salamanca;SA;40-49;8354;10956;366.7251975;465.3019621;19310
2025-08-27;Segovia;SE;50-59;4186;5245;358.1144666;454.1518746;9431
2025-08-27;Soria;SO;50-59;2389;3074;327.3051103;480.087459;5463
2025-08-27;Valladolid;VA;50-59;14522;18677;367.8597664;462.6799118;33199
2025-08-27;Zamora;ZA;50-59;4650;5967;361.27729;478.7771805;10617
2025-08-27;León;LE;60-69;10798;13476;356.734613;448.3033932;24274
2025-08-27;Segovia;SE;60-69;3288;3738;374.0614334;459.4960049;7026
2025-08-27;Zamora;ZA;60-69;4480;5302;386.4400932;494.5895522;9782
2025-08-27;Ávila;AV;70-79;3215;3777;453.8396386;496.7122567;6992
2025-08-27;Burgos;BU;70-79;6028;6669;370.611743;388.1387499;12697
2025-08-27;Salamanca;SA;70-79;6039;7461;402.9492227;425.2978396;13500
2025-08-27;Soria;SO;70-79;1837;1990;456.284153;490.3893544;3827
2025-08-27;Valladolid;VA;70-79;9479;11569;395.5681676;421.8260045;21048
2025-08-27;Zamora;ZA;70-79;3844;4376;436.1738341;442.4671385;8220
2025-08-27;Castilla y León;CyL;70-79;45207;53122;414.211105;433.2316626;98329
2025-08-27;Burgos;BU;>80;5262;8708;477.4088187;468.2727468;13970
2025-08-27;Palencia;PA;>80;2975;5084;596.0729313;561.333775;8059
2025-08-27;Salamanca;SA;>80;6474;9828;520.7947872;492.3354373;16302
2025-08-27;Valladolid;VA;>80;7309;11889;533.114515;510.5423627;19198
2025-08-27;Castilla y León;CyL;>80;42105;66433;515.6893004;489.9622385;108538
2025-08-27;Ávila;AV;0-9;2361;2155;406.0189166;403.6336393;4516
2025-08-27;León;LE;0-9;6232;5909;431.8780319;440.3129657;12141
2025-08-27;Soria;SO;0-9;1494;1404;442.797866;433.868974;2898
2025-08-27;Zamora;ZA;0-9;2208;2005;451.6260994;446.9460544;4213
2025-08-27;Castilla y León;CyL;0-9;37052;34600;427.8324327;424.9152626;71652
2025-08-27;Ávila;AV;10-19;3092;2970;443.297491;456.7122866;6062
2025-08-27;León;LE;10-19;7561;7584;443.1744915;466.3346246;15145
2025-08-27;Soria;SO;10-19;1866;1862;471.0931583;502.5641026;3728
2025-08-27;Burgos;BU;20-29;7346;7707;458.6663337;514.1770632;15053
2025-08-27;Palencia;PA;20-29;3286;3429;478.6598689;524.552547;6715
2025-08-27;Soria;SO;20-29;1953;2089;443.5612083;508.3962035;4042
2025-08-27;Burgos;BU;30-39;8685;9962;416.5667418;498.1747262;18647
2025-08-27;Segovia;SE;30-39;3527;4106;396.648673;466.9623564;7633
2025-08-27;Castilla y León;CyL;30-39;53571;65391;396.8369199;492.4243565;118962
2025-08-27;Ávila;AV;40-49;4262;5373;390.0430127;501.6806723;9635
2025-08-27;Soria;SO;40-49;2651;3148;391.6383513;506.5164924;5799
2025-08-27;Valladolid;VA;40-49;17201;20904;383.2579488;477.1622269;38105
2025-08-27;Burgos;BU;50-59;9821;12214;351.7802135;457.2647973;22035
2025-08-27;León;LE;50-59;11604;15649;332.1121923;439.0976178;27253
2025-08-27;Palencia;PA;50-59;4830;6060;380.2550779;497.9866875;10890
2025-08-27;Salamanca;SA;50-59;8502;11294;342.1052632;446.3149575;19796
2025-08-27;Castilla y León;CyL;50-59;64586;83604;351.6587626;458.8735085;148190
2025-08-27;Ávila;AV;60-69;3919;4528;388.3658706;501.1621472;8447
2025-08-27;Palencia;PA;60-69;4652;5414;398.9366264;500.2772131;10066
2025-08-27;Valladolid;VA;60-69;11010;14365;353.4056622;426.9706337;25375
2025-08-27;Palencia;PA;70-79;3603;3878;484.2091117;492.4444444;7481
2025-08-27;Segovia;SE;70-79;2450;2697;431.8702626;430.4868316;5147
2025-08-27;Ávila;AV;>80;3209;4804;541.5119811;532.6532875;8013
2025-08-27;Soria;SO;>80;2012;3076;551.2328767;541.0729991;5088
2025-08-27;Zamora;ZA;>80;4057;5978;518.4002044;482.1745443;10035
2025-08-12;Segovia;SE;0-9;2518;2402;424.4774107;427.5542898;4920
2025-08-12;Valladolid;VA;0-9;8942;8369;423.4503007;417.5939324;17311
2025-08-12;Zamora;ZA;0-9;2205;2005;451.012477;446.9460544;4210
2025-08-12;León;LE;10-19;7556;7585;442.8814255;466.3961139;15141
2025-08-12;Palencia;PA;10-19;3237;3169;515.2817574;535.3944923;6406
2025-08-12;Segovia;SE;10-19;3118;3021;429.7133407;438.4615385;6139
2025-08-12;Soria;SO;10-19;1866;1860;471.0931583;502.0242915;3726
2025-08-12;Ávila;AV;20-29;2960;3231;414.449734;489.6938466;6191
2025-08-12;León;LE;20-29;7725;8583;418.9035302;497.7960793;16308
2025-08-12;Segovia;SE;20-29;3384;3600;438.73979;500.2084202;6984
2025-08-12;Soria;SO;20-29;1952;2089;443.3340904;508.3962035;4041
2025-08-12;Valladolid;VA;20-29;10559;11841;439.6286119;503.8294613;22400
2025-08-12;Zamora;ZA;20-29;2859;3069;430.3130644;502.1269634;5928
2025-08-12;Ávila;AV;30-39;3264;4096;393.0162553;500.7947182;7360
2025-08-12;León;LE;30-39;9234;11977;378.2720905;487.9608882;21211
2025-08-12;Segovia;SE;30-39;3524;4106;396.311291;466.9623564;7630
2025-08-12;Salamanca;SA;40-49;8351;10954;366.5935031;465.217022;19305
2025-08-12;Soria;SO;40-49;2650;3150;391.490619;506.8382944;5800
2025-08-12;Zamora;ZA;40-49;4379;5934;397.584892;547.0637043;10313
2025-08-12;Ávila;AV;50-59;4076;5414;342.1472341;467.207456;9490
2025-08-12;Palencia;PA;50-59;4821;6054;379.5465281;497.4936314;10875
2025-08-12;Segovia;SE;50-59;4187;5241;358.2000171;453.8055243;9428
2025-08-12;Valladolid;VA;50-59;14511;18657;367.5811232;462.1844576;33168
2025-08-12;Ávila;AV;60-69;3917;4517;388.1676742;499.9446597;8434
2025-08-12;Burgos;BU;60-69;7789;9069;334.1340998;418.0418549;16858
2025-08-12;León;LE;60-69;10784;13457;356.2720936;447.671324;24241
2025-08-12;Soria;SO;60-69;2159;2421;397.3132131;493.1757996;4580
2025-08-12;Zamora;ZA;60-69;4473;5295;385.8362805;493.9365672;9768
2025-08-12;Castilla y León;CyL;60-69;55423;67313;363.75868;450.3957766;122736
2025-08-12;León;LE;70-79;8700;10686;416.5070854;431.3218971;19386
2025-08-12;Valladolid;VA;>80;7284;11850;531.2910284;508.8676085;19134
2025-08-12;Ávila;AV;0-9;2359;2154;405.6749785;403.4463383;4513
2025-08-12;León;LE;0-9;6217;5895;430.8385308;439.2697466;12112
2025-08-12;Soria;SO;0-9;1490;1403;441.6123296;433.5599506;2893
2025-08-12;Castilla y León;CyL;0-9;36985;34547;427.0587964;424.2643808;71532
2025-08-12;Ávila;AV;10-19;3088;2969;442.7240143;456.5585115;6057
2025-08-12;Burgos;BU;10-19;7081;6866;437.7202201;448.6408782;13947
2025-08-12;Salamanca;SA;10-19;6341;6665;448.2856133;485.4333576;13006
2025-08-12;Burgos;BU;20-29;7349;7710;458.8536464;514.37721;15059
2025-08-12;Burgos;BU;30-39;8684;9959;416.5187779;498.0247037;18643
2025-08-12;Valladolid;VA;30-39;12285;15177;392.466935;485.7106282;27462
2025-08-12;Zamora;ZA;30-39;3402;4159;397.0588235;529.0675487;7561
2025-08-12;Castilla y León;CyL;30-39;53543;65349;396.6295048;492.1080772;118892
2025-08-12;Burgos;BU;40-49;11379;13355;399.2911783;493.8066186;24734
2025-08-12;León;LE;40-49;12005;15872;375.343922;484.9966388;27877
2025-08-12;Segovia;SE;40-49;4342;5370;381.6471829;466.1863009;9712
2025-08-12;Valladolid;VA;40-49;17204;20889;383.3247922;476.8198315;38093
2025-08-12;Castilla y León;CyL;40-49;69626;87001;387.7179403;490.309455;156627
2025-08-12;Burgos;BU;50-59;9823;12210;351.8518519;457.1150462;22033
2025-08-12;Soria;SO;50-59;2385;3075;326.75709;480.2436358;5460
2025-08-12;Palencia;PA;60-69;4650;5407;398.7651145;499.6303826;10057
2025-08-12;Salamanca;SA;60-69;7364;9064;367.1170048;443.5744348;16428
2025-08-12;Ávila;AV;70-79;3207;3768;452.7103331;495.5286691;6975
2025-08-12;Burgos;BU;70-79;6022;6669;370.2428528;388.1387499;12691
2025-08-12;Salamanca;SA;70-79;6036;7458;402.7490492;425.1268312;13494
2025-08-12;Segovia;SE;70-79;2448;2699;431.5177155;430.8060654;5147
2025-08-12;Soria;SO;70-79;1833;1986;455.290611;489.4036471;3819
2025-08-12;Castilla y León;CyL;70-79;45152;53042;413.7071651;432.5792298;98194
2025-08-12;Ávila;AV;>80;3202;4798;540.3307459;531.9880253;8000
2025-08-12;Burgos;BU;>80;5259;8695;477.1366358;467.5736718;13954
2025-08-12;Palencia;PA;>80;2973;5080;595.67221;560.8921276;8053
2025-08-12;Salamanca;SA;>80;6461;9815;519.7490146;491.6842;16276
2025-08-12;Segovia;SE;>80;2433;3809;506.980621;475.9465201;6242
2025-08-12;Soria;SO;>80;2012;3076;551.2328767;541.0729991;5088
2025-08-12;Zamora;ZA;>80;4047;5968;517.1224125;481.3679626;10015
2025-08-12;Burgos;BU;0-9;5614;5149;393.8543567;382.8252788;10763
2025-08-12;Palencia;PA;0-9;2819;2602;503.0335475;498.181122;5421
2025-08-12;Salamanca;SA;0-9;4821;4568;430.8696041;430.3344324;9389
2025-08-12;Valladolid;VA;10-19;10524;10717;426.66018;458.9328537;21241
2025-08-12;Zamora;ZA;10-19;2924;2982;504.8342541;531.3613685;5906
2025-08-12;Castilla y León;CyL;10-19;45735;45834;447.0019059;471.1651144;91569
2025-08-12;Palencia;PA;20-29;3284;3418;478.3685361;522.869818;6702
2025-08-12;Salamanca;SA;20-29;7437;8507;456.2576687;491.2797413;15944
2025-08-12;Castilla y León;CyL;20-29;47509;52048;441.7715869;502.3841239;99557
2025-08-12;Palencia;PA;30-39;4091;4631;442.8927141;537.2389791;8722
2025-08-12;Salamanca;SA;30-39;6945;8673;382.8766746;466.2401892;15618
2025-08-12;Soria;SO;30-39;2114;2571;399.4708995;519.3939394;4685
2025-08-12;Ávila;AV;40-49;4260;5369;389.8599799;501.3071895;9629
2025-08-12;Palencia;PA;40-49;5056;6108;445.5018063;554.0638607;11164
2025-08-12;León;LE;50-59;11594;15634;331.8259874;438.6767305;27228
2025-08-12;Salamanca;SA;50-59;8492;11288;341.7028811;446.0778502;19780
2025-08-12;Zamora;ZA;50-59;4648;5960;361.121902;478.2155179;10608
2025-08-12;Castilla y León;CyL;50-59;64537;83533;351.3919667;458.483814;148070
2025-08-12;Segovia;SE;60-69;3285;3736;373.7201365;459.2501537;7021
2025-08-12;Valladolid;VA;60-69;11002;14347;353.1488733;426.43562;25349
2025-08-12;Palencia;PA;70-79;3601;3870;483.9403306;491.4285714;7471
2025-08-12;Valladolid;VA;70-79;9466;11551;395.0256646;421.169693;21017
2025-08-12;Zamora;ZA;70-79;3839;4355;435.6064904;440.3437816;8194
2025-08-12;León;LE;>80;8363;13214;483.6060834;446.7056557;21577
2025-08-12;Castilla y León;CyL;>80;42034;66305;514.8197139;489.0182022;108339
2025-07-30;Palencia;PA;0-9;2818;2598;502.8551035;497.4152786;5416
2025-07-30;Segovia;SE;0-9;2514;2403;423.8031018;427.7322891;4917
2025-07-30;Castilla y León;CyL;0-9;36961;34519;426.7816729;423.9205187;71480
2025-07-30;Burgos;BU;10-19;7081;6865;437.7202201;448.5755358;13946
2025-07-30;León;LE;10-19;7558;7583;442.9986519;466.2731353;15141
2025-07-30;Salamanca;SA;10-19;6340;6665;448.2149169;485.4333576;13005
2025-07-30;Soria;SO;10-19;1865;1860;470.8406968;502.0242915;3725
2025-07-30;Valladolid;VA;10-19;10522;10715;426.5790967;458.8472079;21237
2025-07-30;Zamora;ZA;10-19;2924;2981;504.8342541;531.1831789;5905
